athlete_id,athlete_display_name,stat,line,season_avg,season_std,games_played,games_over,hit_rate_season,hit_rate_L5,hit_rate_L10,hit_rate_home,hit_rate_away,prob_empirical,prob_poisson,prob_normal,prob_ensemble,confidence,edge_direction,edge_strength
3904576,Marina Mabrey,points,26.5,20.96,11.111105555554168,25,7,0.28,0.4,0.4,0.26666666666666666,0.3,0.28,0.1156489395340962,0.3090305147433105,0.23489315142580225,High,UNDER,Strong
3904576,Marina Mabrey,points,28.5,20.96,11.111105555554168,25,5,0.2,0.4,0.4,0.2,0.2,0.2,0.055330130146754225,0.24869556390170483,0.1680085646828197,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,2.5,3.36,1.7530925056406275,25,16,0.64,0.2,0.6,0.6666666666666666,0.6,0.64,0.6524806813096796,0.6881317515985638,0.6602041443027478,High,OVER,Strong
3904576,Marina Mabrey,rebounds,3.5,3.36,1.7530925056406275,25,13,0.52,0.2,0.6,0.6,0.4,0.52,0.4328782608554682,0.4681747480849307,0.47368433631346635,High,UNDER,Weak
3904576,Marina Mabrey,rebounds,4.5,3.36,1.7530925056406275,25,6,0.24,0.0,0.3,0.3333333333333333,0.1,0.24,0.24841222767393045,0.25775586997119015,0.2487226992150402,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,5.5,3.36,1.7530925056406275,25,3,0.12,0.0,0.2,0.2,0.0,0.12,0.12445105337593727,0.11109981622354442,0.11851695653316056,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,6.5,3.36,1.7530925056406275,25,1,0.04,0.0,0.0,0.06666666666666667,0.0,0.04,0.05503279576906102,0.03663697664688075,0.04388992413864726,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,7.5,3.36,1.7530925056406275,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.021712032117760457,0.00909957730004696,0.010270536472602473,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,8.5,3.36,1.7530925056406275,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.007717311384214208,0.0016841416743107003,0.0031338176861749694,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,9.5,3.36,1.7530925056406275,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024926156436902843,0.0002305588123176241,0.0009077248186693029,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,10.5,3.36,1.7530925056406275,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007371178748742439,2.3225379576638084e-05,0.00025344775148362735,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,11.5,3.36,1.7530925056406275,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020089310185407132,1.7150762272516852e-06,6.7536059360441e-05,High,UNDER,Strong
3904576,Marina Mabrey,rebounds,12.5,3.36,1.7530925056406275,25,0,0.0,0.0,0.0,0.0,0.0,0.0,5.075016540842298e-05,9.258339702542978e-08,1.694758293514947e-05,High,UNDER,Strong
3904576,Marina Mabrey,assists,1.5,3.64,2.0182500670960803,25,21,0.84,0.8,0.9,0.8666666666666667,0.8,0.84,0.8781891239992078,0.855501502295509,0.8578968754315722,High,OVER,Strong
3904576,Marina Mabrey,assists,2.5,3.64,2.0182500670960803,25,18,0.72,0.8,0.8,0.6666666666666666,0.8,0.72,0.7042725956953181,0.7139106616363717,0.7127277524438966,High,OVER,Strong
3904576,Marina Mabrey,assists,3.5,3.64,2.0182500670960803,25,13,0.52,0.4,0.6,0.4666666666666667,0.6,0.52,0.49325387468659904,0.527651261480514,0.5136350453890377,High,OVER,Weak
3904576,Marina Mabrey,assists,4.5,3.64,2.0182500670960803,25,7,0.28,0.4,0.3,0.3333333333333333,0.2,0.28,0.3012268385686644,0.3350132216151896,0.305413353394618,High,UNDER,Strong
3904576,Marina Mabrey,assists,5.5,3.64,2.0182500670960803,25,4,0.16,0.0,0.0,0.13333333333333333,0.2,0.16,0.16143115627480772,0.17837111926222327,0.16660075851234366,High,UNDER,Strong
3904576,Marina Mabrey,assists,6.5,3.64,2.0182500670960803,25,3,0.12,0.0,0.0,0.06666666666666667,0.2,0.12,0.07662177568320157,0.07823134881548711,0.09161770816622955,High,UNDER,Strong
3904576,Marina Mabrey,assists,7.5,3.64,2.0182500670960803,25,1,0.04,0.0,0.0,0.06666666666666667,0.0,0.04,0.03252089777556624,0.027902975157497234,0.03347462431102116,High,UNDER,Strong
3904576,Marina Mabrey,assists,8.5,3.64,2.0182500670960803,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012454998327592217,0.008019504517217656,0.006824834281603291,High,UNDER,Strong
3904576,Marina Mabrey,PRA,12.5,27.96,11.854956769216832,25,22,0.88,0.8,0.9,0.9333333333333333,0.8,0.88,0.9994220623839042,0.9038995492326318,0.9277738705388453,High,OVER,Strong
3904576,Marina Mabrey,PRA,15.5,27.96,11.854956769216832,25,21,0.84,0.8,0.9,0.8666666666666667,0.8,0.84,0.9944654312906696,0.8533792365320247,0.8959482226075647,High,OVER,Strong
3904576,Marina Mabrey,PRA,18.5,27.96,11.854956769216832,25,21,0.84,0.8,0.9,0.8666666666666667,0.8,0.84,0.9695159526984406,0.787558501379739,0.8656914846927265,High,OVER,Strong
3904576,Marina Mabrey,PRA,20.5,27.96,11.854956769216832,25,20,0.8,0.8,0.9,0.8,0.8,0.8,0.9262559026115669,0.7354147115042844,0.8205568713719504,High,OVER,Strong
3904576,Marina Mabrey,PRA,22.5,27.96,11.854956769216832,25,17,0.68,0.6,0.7,0.6666666666666666,0.7,0.68,0.8500019023100507,0.6774452972712963,0.7358157331937824,High,OVER,Strong
3904576,Marina Mabrey,PRA,25.5,27.96,11.854956769216832,25,14,0.56,0.6,0.7,0.5333333333333333,0.6,0.56,0.6700908787837375,0.5821934809346984,0.604094786572812,High,OVER,Moderate
3904576,Marina Mabrey,PRA,28.5,27.96,11.854956769216832,25,13,0.52,0.6,0.7,0.5333333333333333,0.5,0.52,0.4469598947311533,0.4818342351173895,0.4829313766161809,High,UNDER,Weak
3904576,Marina Mabrey,PRA,30.5,27.96,11.854956769216832,25,12,0.48,0.6,0.6,0.4666666666666667,0.5,0.48,0.30694558199588473,0.4151735699539381,0.4007063839832743,High,UNDER,Moderate
3904576,Marina Mabrey,PRA,32.5,27.96,11.854956769216832,25,9,0.36,0.6,0.5,0.4,0.3,0.36,0.19279757258791635,0.350873905880128,0.3012238261560148,High,UNDER,Strong
3904576,Marina Mabrey,PRA,35.5,27.96,11.854956769216832,25,6,0.24,0.4,0.4,0.26666666666666666,0.2,0.24,0.08098377497570441,0.2623814074263282,0.19445506080067754,High,UNDER,Strong
3904576,Marina Mabrey,PRA,38.5,27.96,11.854956769216832,25,2,0.08,0.0,0.2,0.06666666666666667,0.1,0.08,0.027790163683041328,0.18698015588056116,0.0982567731878675,High,UNDER,Strong
3904576,Marina Mabrey,PRA,40.5,27.96,11.854956769216832,25,2,0.08,0.0,0.2,0.06666666666666667,0.1,0.08,0.01220597836656349,0.14507664885574723,0.07909420907410357,High,UNDER,Strong
3904577,Arike Ogunbowale,points,8.5,14.555555555555555,8.666173555991369,27,19,0.7037037037037037,1.0,0.7,0.6666666666666666,0.7333333333333333,0.7037037037037037,0.9529620819090473,0.7576482680390053,0.8047713512172522,Medium,OVER,Strong
3904577,Arike Ogunbowale,points,10.5,14.555555555555555,8.666173555991369,27,16,0.5925925925925926,1.0,0.5,0.5833333333333334,0.6,0.5925925925925926,0.8582842403355342,0.6800988892693327,0.7103252407324865,Medium,OVER,Strong
3904577,Arike Ogunbowale,points,12.5,14.555555555555555,8.666173555991369,27,15,0.5555555555555556,1.0,0.5,0.5,0.6,0.5555555555555556,0.6939463842401872,0.5937464600551098,0.6144161332836174,High,OVER,Moderate
3904577,Arike Ogunbowale,points,14.5,14.555555555555555,8.666173555991369,27,15,0.5555555555555556,1.0,0.5,0.5,0.6,0.5555555555555556,0.4882346697375678,0.5025574503066298,0.5154492251999176,High,OVER,Weak
3904577,Arike Ogunbowale,points,15.5,14.555555555555555,8.666173555991369,27,15,0.5555555555555556,1.0,0.5,0.5,0.6,0.5555555555555556,0.38648459818318137,0.4566089548050058,0.4662163695145809,High,UNDER,Weak
3904577,Arike Ogunbowale,points,16.5,14.555555555555555,8.666173555991369,27,13,0.48148148148148145,1.0,0.5,0.4166666666666667,0.5333333333333333,0.48148148148148145,0.29392029697745486,0.41123402897151395,0.3955452691434835,High,UNDER,Moderate
3904577,Arike Ogunbowale,points,17.5,14.555555555555555,8.666173555991369,27,12,0.4444444444444444,0.8,0.4,0.3333333333333333,0.5333333333333333,0.4444444444444444,0.21466589529150526,0.36701753647721996,0.34204262540438984,High,UNDER,Strong
3904577,Arike Ogunbowale,points,18.5,14.555555555555555,8.666173555991369,27,12,0.4444444444444444,0.8,0.4,0.3333333333333333,0.5333333333333333,0.4444444444444444,0.15057745936027556,0.3244991889188885,0.3065070309078695,Medium,UNDER,Strong
3904577,Arike Ogunbowale,points,19.5,14.555555555555555,8.666173555991369,27,11,0.4074074074074074,0.8,0.4,0.3333333333333333,0.4666666666666667,0.4074074074074074,0.1014804704305023,0.2841539590508423,0.2643472789629173,Medium,UNDER,Strong
3904577,Arike Ogunbowale,points,20.5,14.555555555555555,8.666173555991369,27,8,0.2962962962962963,0.4,0.2,0.16666666666666666,0.4,0.2962962962962963,0.06574877293161199,0.24637658745797925,0.20280721889529585,High,UNDER,Strong
3904577,Arike Ogunbowale,points,22.5,14.555555555555555,8.666173555991369,27,4,0.14814814814814814,0.4,0.2,0.08333333333333333,0.2,0.14814814814814814,0.02459649805307319,0.17964499930236416,0.11746321516786183,High,UNDER,Strong
3904577,Arike Ogunbowale,points,24.5,14.555555555555555,8.666173555991369,27,2,0.07407407407407407,0.2,0.1,0.08333333333333333,0.06666666666666667,0.07407407407407407,0.007937613468045215,0.12558727136316855,0.06919965296842928,High,UNDER,Strong
3904577,Arike Ogunbowale,points,26.5,14.555555555555555,8.666173555991369,27,2,0.07407407407407407,0.2,0.1,0.08333333333333333,0.06666666666666667,0.07407407407407407,0.0022260694944531982,0.08405788019147803,0.053452674586668435,High,UNDER,Strong
3904577,Arike Ogunbowale,points,28.5,14.555555555555555,8.666173555991369,27,2,0.07407407407407407,0.2,0.1,0.08333333333333333,0.06666666666666667,0.07407407407407407,0.0005465107002216197,0.05380096514778089,0.04280718330735886,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,2.5,3.037037037037037,1.8908988802943894,27,16,0.5925925925925926,0.8,0.6,0.75,0.4666666666666667,0.5925925925925926,0.5850563373622032,0.6117992181353614,0.5964827160300524,High,OVER,Moderate
3904577,Arike Ogunbowale,rebounds,3.5,3.037037037037037,1.8908988802943894,27,11,0.4074074074074074,0.2,0.3,0.5833333333333334,0.26666666666666666,0.4074074074074074,0.3610653275020324,0.40329112659371347,0.3905879538343844,High,UNDER,Moderate
3904577,Arike Ogunbowale,rebounds,4.5,3.037037037037037,1.8908988802943894,27,6,0.2222222222222222,0.2,0.2,0.25,0.2,0.2222222222222222,0.19099807927486595,0.2195580985114562,0.21092613333618146,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,5.5,3.037037037037037,1.8908988802943894,27,4,0.14814814814814814,0.0,0.1,0.08333333333333333,0.2,0.14814814814814814,0.08769797294429073,0.09636669127878278,0.11073760412374055,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,6.5,3.037037037037037,1.8908988802943894,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354102648016539,0.03352158411891184,0.022977282973521914,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,7.5,3.037037037037037,1.8908988802943894,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012724592485800885,0.009131716664564278,0.007285436383455054,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,8.5,3.037037037037037,1.8908988802943894,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004112439106634466,0.0019318381392238256,0.0020147590819527637,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,9.5,3.037037037037037,1.8908988802943894,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012062803531709006,0.0003154948557327096,0.0005072584029678701,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,10.5,3.037037037037037,1.8908988802943894,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003236691761930774,3.9604544178480003e-05,0.00012109124012385247,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,11.5,3.037037037037037,1.8908988802943894,27,0,0.0,0.0,0.0,0.0,0.0,0.0,7.998528221266798e-05,3.809323711270565e-06,2.7931535307979514e-05,High,UNDER,Strong
3904577,Arike Ogunbowale,rebounds,12.5,3.037037037037037,1.8908988802943894,27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8312197933675553e-05,2.8006718341779555e-07,6.197421705697783e-06,High,UNDER,Strong
3904577,Arike Ogunbowale,assists,1.5,2.962962962962963,2.3118670690005825,27,16,0.5925925925925926,0.6,0.5,0.3333333333333333,0.8,0.5925925925925926,0.7952511134799758,0.736569775921293,0.7081378273312872,High,OVER,Strong
3904577,Arike Ogunbowale,assists,2.5,2.962962962962963,2.3118670690005825,27,12,0.4444444444444444,0.6,0.3,0.25,0.6,0.4444444444444444,0.5684610695671766,0.5793594266826207,0.5307549802314139,High,OVER,Weak
3904577,Arike Ogunbowale,assists,3.5,2.962962962962963,2.3118670690005825,27,10,0.37037037037037035,0.6,0.3,0.16666666666666666,0.5333333333333333,0.37037037037037035,0.3444709027397202,0.4081541326793955,0.3743318019298287,High,UNDER,Moderate
3904577,Arike Ogunbowale,assists,4.5,2.962962962962963,2.3118670690005825,27,9,0.3333333333333333,0.6,0.3,0.16666666666666666,0.4666666666666667,0.3333333333333333,0.1785522606453084,0.25307429618225397,0.2549866300536319,High,UNDER,Strong
3904577,Arike Ogunbowale,assists,5.5,2.962962962962963,2.3118670690005825,27,6,0.2222222222222222,0.6,0.3,0.16666666666666666,0.26666666666666666,0.2222222222222222,0.08023010236713843,0.13623384280884498,0.14622872246606855,High,UNDER,Strong
3904577,Arike Ogunbowale,assists,6.5,2.962962962962963,2.3118670690005825,27,2,0.07407407407407407,0.2,0.1,0.08333333333333333,0.06666666666666667,0.07407407407407407,0.03167595013100505,0.06301476619819396,0.05625493013442436,High,UNDER,Strong
3904577,Arike Ogunbowale,assists,7.5,2.962962962962963,2.3118670690005825,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011123928020472422,0.024852202776215335,0.01199204359889592,High,UNDER,Strong
3904577,Arike Ogunbowale,assists,8.5,2.962962962962963,2.3118670690005825,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035120679795344134,0.00830905130333753,0.003940373094290648,High,UNDER,Strong
3904577,Arike Ogunbowale,PRA,12.5,20.555555555555557,10.96965511460289,27,18,0.6666666666666666,1.0,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9697554875420697,0.7686319775502555,0.8016847105863306,Medium,OVER,Strong
3904577,Arike Ogunbowale,PRA,15.5,20.555555555555557,10.96965511460289,27,17,0.6296296296296297,1.0,0.6,0.5833333333333334,0.6666666666666666,0.6296296296296297,0.8702280488178348,0.6775531004034664,0.7258035929503103,Medium,OVER,Strong
3904577,Arike Ogunbowale,PRA,18.5,20.555555555555557,10.96965511460289,27,15,0.5555555555555556,1.0,0.5,0.5,0.6,0.5555555555555556,0.6640822937697195,0.5743208492805387,0.5979862328686046,High,OVER,Moderate
3904577,Arike Ogunbowale,PRA,20.5,20.555555555555557,10.96965511460289,27,14,0.5185185185185185,1.0,0.5,0.4166666666666667,0.6,0.5185185185185185,0.49013545190394414,0.5020204249856834,0.5035581318027154,High,OVER,Weak
3904577,Arike Ogunbowale,PRA,22.5,20.555555555555557,10.96965511460289,27,13,0.48148148148148145,0.8,0.4,0.3333333333333333,0.6,0.48148148148148145,0.32320371195799585,0.4296533953590822,0.41144619626618645,High,UNDER,Moderate
3904577,Arike Ogunbowale,PRA,25.5,20.555555555555557,10.96965511460289,27,10,0.37037037037037035,0.6,0.3,0.16666666666666666,0.5333333333333333,0.37037037037037035,0.13867162680345826,0.3260890629412193,0.2783770200383493,Medium,UNDER,Strong
3904577,Arike Ogunbowale,PRA,28.5,20.555555555555557,10.96965511460289,27,7,0.25925925925925924,0.6,0.3,0.16666666666666666,0.3333333333333333,0.25925925925925924,0.045581095981496816,0.2344653180834848,0.17976855777474696,High,UNDER,Strong
3904577,Arike Ogunbowale,PRA,30.5,20.555555555555557,10.96965511460289,27,4,0.14814814814814814,0.4,0.2,0.16666666666666666,0.13333333333333333,0.14814814814814814,0.018796086033565133,0.1823247308958315,0.11642298835918159,High,UNDER,Strong
3904577,Arike Ogunbowale,PRA,32.5,20.555555555555557,10.96965511460289,27,4,0.14814814814814814,0.4,0.2,0.16666666666666666,0.13333333333333333,0.14814814814814814,0.0069359868254012655,0.13810729573092068,0.09773047690149002,High,UNDER,Strong
3904577,Arike Ogunbowale,PRA,35.5,20.555555555555557,10.96965511460289,27,2,0.07407407407407407,0.2,0.1,0.08333333333333333,0.06666666666666667,0.07407407407407407,0.001273708996176711,0.08654466502979913,0.053964149366683305,High,UNDER,Strong
3904577,Arike Ogunbowale,PRA,38.5,20.555555555555557,10.96965511460289,27,2,0.07407407407407407,0.2,0.1,0.08333333333333333,0.06666666666666667,0.07407407407407407,0.0001864124915108431,0.05093802926895038,0.04173283861151176,High,UNDER,Strong
3904577,Arike Ogunbowale,PRA,40.5,20.555555555555557,10.96965511460289,27,1,0.037037037037037035,0.0,0.0,0.0,0.06666666666666667,0.037037037037037035,4.594231956454644e-05,0.03452084164869992,0.023867940335100497,High,UNDER,Strong
3906753,Natisha Hiedeman,points,8.5,15.551724137931034,6.062685678432288,29,25,0.8620689655172413,0.8,0.9,0.8571428571428571,0.8666666666666667,0.8620689655172413,0.9719959444235065,0.877612707832765,0.9038925392578375,High,OVER,Strong
3906753,Natisha Hiedeman,points,10.5,15.551724137931034,6.062685678432288,29,25,0.8620689655172413,0.8,0.9,0.8571428571428571,0.8666666666666667,0.8620689655172413,0.9059819372816483,0.797647720821882,0.8552328745402571,High,OVER,Strong
3906753,Natisha Hiedeman,points,12.5,15.551724137931034,6.062685678432288,29,19,0.6551724137931034,0.4,0.7,0.5714285714285714,0.7333333333333333,0.6551724137931034,0.7755608477637801,0.6926450242884428,0.7077927619484421,High,OVER,Strong
3906753,Natisha Hiedeman,points,14.5,15.551724137931034,6.062685678432288,29,17,0.5862068965517241,0.4,0.6,0.5714285714285714,0.6,0.5862068965517241,0.5896659086537824,0.568860944608418,0.5815779166046414,High,OVER,Moderate
3906753,Natisha Hiedeman,points,15.5,15.551724137931034,6.062685678432288,29,13,0.4482758620689655,0.2,0.3,0.42857142857142855,0.4666666666666667,0.4482758620689655,0.4882396113324319,0.5034035568241125,0.47997301007516996,High,UNDER,Weak
3906753,Natisha Hiedeman,points,16.5,15.551724137931034,6.062685678432288,29,12,0.41379310344827586,0.2,0.3,0.35714285714285715,0.4666666666666667,0.41379310344827586,0.389654999065344,0.43785419994881647,0.41376743415414546,High,UNDER,Moderate
3906753,Natisha Hiedeman,points,17.5,15.551724137931034,6.062685678432288,29,11,0.3793103448275862,0.2,0.3,0.35714285714285715,0.4,0.3793103448275862,0.29946907587577654,0.3739705962959281,0.350916672333097,High,UNDER,Moderate
3906753,Natisha Hiedeman,points,18.5,15.551724137931034,6.062685678432288,29,10,0.3448275862068966,0.2,0.3,0.35714285714285715,0.3333333333333333,0.3448275862068966,0.22154982039973267,0.31337771805501724,0.29325170822054886,High,UNDER,Strong
3906753,Natisha Hiedeman,points,19.5,15.551724137931034,6.062685678432288,29,8,0.27586206896551724,0.2,0.3,0.35714285714285715,0.2,0.27586206896551724,0.15777199059992209,0.25744512431898037,0.23035972796147322,High,UNDER,Strong
3906753,Natisha Hiedeman,points,20.5,15.551724137931034,6.062685678432288,29,4,0.13793103448275862,0.2,0.1,0.21428571428571427,0.06666666666666667,0.13793103448275862,0.10817922984179343,0.20719703753136837,0.15110243395197345,High,UNDER,Strong
3906753,Natisha Hiedeman,points,22.5,15.551724137931034,6.062685678432288,29,3,0.10344827586206896,0.2,0.1,0.14285714285714285,0.06666666666666667,0.10344827586206896,0.04549118343757802,0.12588262771820458,0.09160736233928385,High,UNDER,Strong
3906753,Natisha Hiedeman,points,24.5,15.551724137931034,6.062685678432288,29,2,0.06896551724137931,0.2,0.1,0.07142857142857142,0.06666666666666667,0.06896551724137931,0.016561859524751903,0.06997744135888609,0.05183493937500577,High,UNDER,Strong
3906753,Natisha Hiedeman,points,26.5,15.551724137931034,6.062685678432288,29,1,0.034482758620689655,0.2,0.1,0.0,0.06666666666666667,0.034482758620689655,0.00525334280450309,0.03547120952175526,0.02506910364898267,High,UNDER,Strong
3906753,Natisha Hiedeman,points,28.5,15.551724137931034,6.062685678432288,29,1,0.034482758620689655,0.2,0.1,0.0,0.06666666666666667,0.034482758620689655,0.00146143961765977,0.016350605010636263,0.01743160108299523,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,2.5,2.586206896551724,1.6370103712759503,29,12,0.41379310344827586,0.4,0.5,0.2857142857142857,0.5333333333333333,0.41379310344827586,0.4781022545154598,0.5209990647125898,0.4709648075587752,High,UNDER,Weak
3906753,Natisha Hiedeman,rebounds,3.5,2.586206896551724,1.6370103712759503,29,10,0.3448275862068966,0.0,0.3,0.2857142857142857,0.4,0.3448275862068966,0.26100058566837453,0.2883510087168875,0.29805972686405285,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,4.5,2.586206896551724,1.6370103712759503,29,4,0.13793103448275862,0.0,0.2,0.07142857142857142,0.2,0.13793103448275862,0.12063312736206991,0.12118606737444332,0.1265834097397573,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,5.5,2.586206896551724,1.6370103712759503,29,1,0.034482758620689655,0.0,0.1,0.0,0.06666666666666667,0.034482758620689655,0.04802926961742953,0.037542247231820036,0.04001809182331307,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,6.5,2.586206896551724,1.6370103712759503,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016734503348187987,0.008405452580513175,0.008379985309567054,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,7.5,2.586206896551724,1.6370103712759503,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051723975836898825,0.0013424394431916062,0.00217161234229383,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,8.5,2.586206896551724,1.6370103712759503,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014346478753392016,0.00015159627729475328,0.000528748050877985,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,9.5,2.586206896551724,1.6370103712759503,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036058186719245517,1.2030789257147842e-05,0.00012420421881653436,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,10.5,2.586206896551724,1.6370103712759503,29,0,0.0,0.0,0.0,0.0,0.0,0.0,8.2806175430365e-05,6.680873825313239e-07,2.782475427096544e-05,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,11.5,2.586206896551724,1.6370103712759503,29,0,0.0,0.0,0.0,0.0,0.0,0.0,1.74984109094975e-05,2.587855731367652e-08,5.841429822270391e-06,High,UNDER,Strong
3906753,Natisha Hiedeman,rebounds,12.5,2.586206896551724,1.6370103712759503,29,0,0.0,0.0,0.0,0.0,0.0,0.0,3.4234616593105387e-06,6.975856455277865e-10,1.1413864149853556e-06,High,UNDER,Strong
3906753,Natisha Hiedeman,assists,1.5,4.586206896551724,2.2915565729638,29,28,0.9655172413793104,1.0,1.0,0.9285714285714286,1.0,0.9655172413793104,0.9430684944825636,0.9109733499103939,0.9398530285907559,High,OVER,Strong
3906753,Natisha Hiedeman,assists,2.5,4.586206896551724,2.2915565729638,29,25,0.8620689655172413,1.0,0.9,0.9285714285714286,0.8,0.8620689655172413,0.8358886944508551,0.818691186531737,0.8388829488332777,High,OVER,Strong
3906753,Natisha Hiedeman,assists,3.5,4.586206896551724,2.2915565729638,29,18,0.6206896551724138,0.4,0.5,0.7142857142857143,0.5333333333333333,0.6206896551724138,0.6720391150920364,0.6822514593263571,0.6583267431969358,High,OVER,Strong
3906753,Natisha Hiedeman,assists,4.5,4.586206896551724,2.2915565729638,29,14,0.4827586206896552,0.4,0.3,0.5714285714285714,0.4,0.4827586206896552,0.48417709737890835,0.5150044149481864,0.4939800443389166,High,UNDER,Weak
3906753,Natisha Hiedeman,assists,5.5,4.586206896551724,2.2915565729638,29,7,0.2413793103448276,0.4,0.3,0.2857142857142857,0.2,0.2413793103448276,0.3118622811316941,0.3450330963638668,0.29942489594679617,High,UNDER,Strong
3906753,Natisha Hiedeman,assists,6.5,4.586206896551724,2.2915565729638,29,4,0.13793103448275862,0.4,0.2,0.14285714285714285,0.13333333333333333,0.13793103448275862,0.18015038135652417,0.2018166740642786,0.17329936330118714,High,UNDER,Strong
3906753,Natisha Hiedeman,assists,7.5,4.586206896551724,2.2915565729638,29,3,0.10344827586206896,0.4,0.2,0.14285714285714285,0.06666666666666667,0.10344827586206896,0.09385637805555115,0.10176929166126392,0.09969131519296133,High,UNDER,Strong
3906753,Natisha Hiedeman,assists,8.5,4.586206896551724,2.2915565729638,29,2,0.06896551724137931,0.2,0.1,0.14285714285714285,0.0,0.06896551724137931,0.04438610892180359,0.043825682827749575,0.05239243633031082,High,UNDER,Strong
3906753,Natisha Hiedeman,PRA,12.5,22.724137931034484,7.25503052924628,29,26,0.896551724137931,0.8,0.9,0.9285714285714286,0.8666666666666667,0.896551724137931,0.9894940608232169,0.9206190891237542,0.9355549580283006,High,OVER,Strong
3906753,Natisha Hiedeman,PRA,15.5,22.724137931034484,7.25503052924628,29,23,0.7931034482758621,0.8,0.9,0.7857142857142857,0.8,0.7931034482758621,0.941945797945522,0.8403122184809804,0.8584538215674549,High,OVER,Strong
3906753,Natisha Hiedeman,PRA,18.5,22.724137931034484,7.25503052924628,29,21,0.7241379310344828,0.6,0.8,0.7142857142857143,0.7333333333333333,0.7241379310344828,0.810454664988309,0.7197960422054429,0.7514628794094116,High,OVER,Strong
3906753,Natisha Hiedeman,PRA,20.5,22.724137931034484,7.25503052924628,29,19,0.6551724137931034,0.6,0.7,0.6428571428571429,0.6666666666666666,0.6551724137931034,0.6695770795869247,0.620412724830644,0.648387406070224,High,OVER,Moderate
3906753,Natisha Hiedeman,PRA,22.5,22.724137931034484,7.25503052924628,29,17,0.5862068965517241,0.6,0.6,0.5,0.6666666666666666,0.5862068965517241,0.5047443589570009,0.512323018470363,0.5344247579930292,High,OVER,Weak
3906753,Natisha Hiedeman,PRA,25.5,22.724137931034484,7.25503052924628,29,10,0.3448275862068966,0.2,0.3,0.35714285714285715,0.3333333333333333,0.3448275862068966,0.27243558902997767,0.3510037189371783,0.32275563139135083,High,UNDER,Strong
3906753,Natisha Hiedeman,PRA,28.5,22.724137931034484,7.25503052924628,29,5,0.1724137931034483,0.2,0.1,0.21428571428571427,0.13333333333333333,0.1724137931034483,0.1152931827010184,0.21298165936794788,0.16689621172413818,High,UNDER,Strong
3906753,Natisha Hiedeman,PRA,30.5,22.724137931034484,7.25503052924628,29,3,0.10344827586206896,0.2,0.1,0.14285714285714285,0.06666666666666667,0.10344827586206896,0.056744545964441284,0.1419074027268727,0.10070007485112764,High,UNDER,Strong
3906753,Natisha Hiedeman,PRA,32.5,22.724137931034484,7.25503052924628,29,3,0.10344827586206896,0.2,0.1,0.14285714285714285,0.06666666666666667,0.10344827586206896,0.0251108897979508,0.0889160942356848,0.07249175329856819,High,UNDER,Strong
